fips,county_name,State,total_pop_18plus,prop_white,prop_foreign_born,median_age,median_income,median_rent,prop_less_than_hs,prop_bachelor_above,prop_unemployed,prop_nilf,prop_health_insurance,prop_low_ratio_ip
50013,Grand Isle County,  VT,5788,0.943890629,0.052695232,48.2,71587,997,0.071333713,0.397647505,0.027300303,0.354229862,0.964224629,0.082878412
50015,Lamoille County,  VT,20151,0.953669326,0.035730237,40.8,64003,956,0.071770066,0.382023736,0.025330449,0.309877433,0.95044367,0.116568137
50017,Orange County,  VT,23562,0.966410682,0.023088023,46.6,60925,898,0.08196644,0.290771116,0.02489678,0.33583815,0.952468515,0.094841063
50019,Orleans County,  VT,21691,0.963718821,0.048499378,45.8,49168,796,0.116923855,0.215330129,0.024762672,0.408964714,0.964547397,0.143674338
50021,Rutland County,  VT,48356,0.965581064,0.030854496,46.5,56139,826,0.074028103,0.308337237,0.019462912,0.379918453,0.953694176,0.085702653
50023, WA County,  VT,47268,0.958903171,0.03520352,43.7,62791,916,0.063137725,0.418275449,0.02094564,0.337372948,0.968578148,0.110486139
50025,Windham County,  VT,35104,0.947388086,0.039909982,47.6,51985,881,0.07585188,0.38067396,0.026471565,0.369412481,0.948020386,0.144296241
50027,Windsor County,  VT,45191,0.956436002,0.041933128,48,60987,935,0.065660214,0.382331696,0.023661753,0.37578657,0.952291056,0.070758913
51001,Accomack County,   VA,25759,0.681969822,0.091501999,45.9,46073,831,0.185476667,0.194665419,0.020974544,0.457147161,0.833741438,0.176642009
51003,Albemarle County,   VA,85682,0.817755226,0.120993908,39.1,79880,1273,0.079369867,0.551366248,0.015767531,0.378977382,0.932807032,0.071623859
51005,Alleghany County,   VA,12293,0.924457346,0.015455951,48.1,47673,653,0.140007125,0.15033844,0.021361816,0.51464698,0.935334096,0.210489015
51007,Amelia County,   VA,10177,0.75843434,0.011791294,45.1,57946,826,0.161262523,0.17138856,0.021557919,0.368879946,0.896508825,0.10567458
51009,Amherst County,   VA,25538,0.767301338,0.020792544,44.8,52888,728,0.143643005,0.190951899,0.033832586,0.415304493,0.906613062,0.113480304
51011,Appomattox County,   VA,12357,0.780734704,0.015052197,42.6,58696,691,0.140993342,0.20865575,0.01910077,0.411727716,0.914219919,0.165046399
51013,Arlington County,   VA,191897,0.714936778,0.265725884,34.7,120071,1970,0.05661959,0.752993138,0.020962765,0.210838511,0.940901383,0.06633378
51015,Augusta County,   VA,60709,0.926131142,0.029880248,45.1,62711,890,0.126331452,0.227294997,0.020428405,0.415670842,0.921417783,0.086319607
51017,Bath County,   VA,3583,0.913164616,0.025397711,47.8,49738,537,0.096886912,0.158831004,0.047172414,0.413517241,0.883715434,0.113636364
51019,Bedford County,   VA,62573,0.894278861,0.031690985,46.3,64199,855,0.099751283,0.29207458,0.021434753,0.406858503,0.929363502,0.089830958
51021,Bland County,   VA,5354,0.949592987,0.003175196,46.4,48531,589,0.114256825,0.141759353,0.023870262,0.556122449,0.925082027,0.113360324
51023,Botetourt County,   VA,26852,0.94151696,0.024914345,47.2,71110,908,0.072413512,0.283249021,0.019023897,0.399898924,0.958882526,0.07408176
51025,Brunswick County,   VA,13763,0.419552058,0.019617816,43.3,44434,668,0.214872003,0.135717188,0.045315718,0.526741956,0.921054452,0.202025586
51027,Buchanan County,   VA,17858,0.949054525,0.015231269,46.8,31956,617,0.299150523,0.11758235,0.027137486,0.623835213,0.87565758,0.306772908
51029,Buckingham County,   VA,13928,0.615862595,0.016728891,43.5,49025,779,0.201672716,0.124822471,0.035356718,0.496114262,0.890209697,0.182809331
51031,Campbell County,   VA,44210,0.814522408,0.027075322,43,49664,757,0.128450959,0.224500552,0.022292435,0.397446024,0.909768938,0.150334953
51033,Caroline County,   VA,23387,0.652381423,0.044426391,40.1,65103,1093,0.149293286,0.198910483,0.022328284,0.324714671,0.925503881,0.086728829
51035,Carroll County,   VA,24175,0.973524378,0.022088935,47.6,44835,565,0.192030941,0.150206872,0.014824416,0.458017741,0.893843819,0.14805736
51036,Charles City County,   VA,5928,0.437125749,0.022098516,50.8,57198,813,0.202784393,0.147096538,0.016982688,0.425556472,0.912900458,0.132837407
51037,Charlotte County,   VA,9369,0.698920266,0.008111858,46.2,40573,620,0.16794887,0.108651911,0.033329872,0.442425501,0.871346994,0.20927062
51041,Chesterfield County,   VA,261478,0.672138926,0.107469844,38.9,82599,1251,0.076665051,0.404715119,0.033430837,0.315241827,0.923843487,0.07173565
51043,Clarke County,   VA,11443,0.897940789,0.038276676,47,80026,1151,0.109190964,0.321683723,0.02808561,0.36342103,0.873368879,0.057509628
51045,Craig County,   VA,4155,0.98630137,0.002888087,46.3,55708,566,0.091679915,0.236354001,0.011100614,0.418516769,0.96505693,0.047255038
51047,Culpeper County,   VA,38460,0.757265024,0.102132085,39.2,77935,1160,0.138939032,0.257497234,0.03326341,0.352012786,0.898895582,0.08229249
51049,Cumberland County,   VA,7877,0.634670195,0.012695189,45.6,47469,855,0.164954258,0.148768473,0.029017313,0.37503048,0.874057469,0.165959089
51051,Dickenson County,   VA,11869,0.981024668,0.004128402,44.7,29932,592,0.225990783,0.107373272,0.01819517,0.625489556,0.908753501,0.301911495
51053,Dinwiddie County,   VA,22649,0.645989117,0.033202349,43.2,60346,1005,0.168430808,0.186478708,0.04000343,0.369763753,0.902322113,0.11310872
51057,Essex County,   VA,8773,0.556010184,0.019491622,46.3,51954,885,0.17683623,0.173791704,0.041629761,0.388396811,0.914172939,0.174848689
51059,Fairfax County,   VA,875647,0.611814512,0.380969729,38,124831,1881,0.075205657,0.615545451,0.027502637,0.282027405,0.917747124,0.060116831
51061,Fauquier County,   VA,53411,0.865534649,0.078729101,41.3,100783,1281,0.075100377,0.363789553,0.021303869,0.325913087,0.924411811,0.055111555
51063,Floyd County,   VA,12636,0.953069282,0.037986705,47.2,51521,705,0.129701351,0.220931233,0.013138798,0.427010924,0.907942817,0.110243249
51065,Fluvanna County,   VA,21229,0.80273746,0.042583259,43.4,76873,1163,0.089188488,0.339331086,0.014267423,0.401637095,0.932317702,0.056345964
51067,Franklin County,   VA,45390,0.890882233,0.026305354,47.2,56254,732,0.118808486,0.218509627,0.026368,0.441322667,0.906437461,0.146517901
51069,Frederick County,   VA,66474,0.907284615,0.0764359,40.7,78002,1125,0.108169694,0.282554789,0.020867727,0.353679729,0.915003348,0.065375816
51071,Giles County,   VA,13305,0.966253279,0.012927471,44.7,54520,700,0.110716351,0.181194745,0.028288131,0.426071741,0.912988651,0.096571813
51073,Gloucester County,   VA,29918,0.879291817,0.020556187,44.9,70537,1084,0.1042845,0.232893424,0.01861521,0.393157127,0.933113197,0.089527995
51075,Goochland County,   VA,18805,0.802755303,0.050252592,48.3,93994,1208,0.086126358,0.418019386,0.021156339,0.405133523,0.951094958,0.04419439
51077,Grayson County,   VA,13085,0.924533096,0.026289645,48.1,36544,520,0.187484376,0.137405216,0.028212228,0.48941106,0.888836008,0.200048263
51079,Greene County,   VA,14821,0.86715508,0.050941232,39.6,67398,1165,0.139335793,0.290405904,0.033635948,0.305205408,0.879929614,0.137004322
51081,Greensville County,   VA,9719,0.377440347,0.019755119,40.7,50300,854,0.222171688,0.091529278,0.0201959,0.586085025,0.894590005,0.172370089
51083,Halifax County,   VA,27488,0.612120861,0.024010477,46.5,42669,671,0.185486142,0.154270083,0.016938431,0.470551026,0.902700145,0.154079532
51085,Hanover County,   VA,82166,0.857907653,0.041282282,42.7,89390,1159,0.068709607,0.397661299,0.018041902,0.328484621,0.949635085,0.049814611
51087,Henrico County,   VA,252502,0.562767338,0.151262168,38.8,70307,1170,0.082643062,0.437166247,0.030854037,0.305232936,0.92429156,0.087820204
51089,Henry County,   VA,41312,0.725656818,0.031322618,47.6,37952,604,0.199228146,0.139250879,0.039531548,0.490910801,0.900343304,0.210676761
51091,Highland County,   VA,1946,0.993194192,0.003083248,60.9,48587,618,0.114789108,0.225306994,0.017241379,0.539553753,0.89246824,0.134642356
51093,Isle of Wight County,   VA,28971,0.721462309,0.033654344,44.3,73991,1045,0.121057637,0.270382347,0.040432707,0.357049848,0.936071419,0.094858587
51095,James City County,   VA,59827,0.804407603,0.077958113,46.5,87678,1327,0.049097791,0.503950608,0.024839081,0.413330739,0.940650351,0.06468599
51097,King and Queen County,   VA,5677,0.675234308,0.015148846,46.7,63982,968,0.118728457,0.236307928,0.017109944,0.437404709,0.934535643,0.054341406
51099,King George County,   VA,19582,0.781615769,0.033959759,37.4,94274,1208,0.067499856,0.359730461,0.020208445,0.317854871,0.945135019,0.068224434
51101,King William County,   VA,12912,0.789848993,0.025712515,40.3,66987,1061,0.079283665,0.210119099,0.026146239,0.353760863,0.956349206,0.05579126
51103,Lancaster County,   VA,9084,0.680622902,0.031043593,57.3,53711,763,0.096160538,0.315160654,0.019523707,0.522741901,0.900499388,0.120100345
51105,Lee County,   VA,19526,0.935694004,0.016234764,44.9,32888,558,0.232602055,0.111913357,0.038902966,0.570576837,0.877999911,0.271499402
51107,Loudoun County,   VA,282513,0.649551798,0.322261276,36.2,142299,1870,0.06119576,0.613436332,0.02438793,0.242791549,0.942679017,0.037607689
51109,Louisa County,   VA,28691,0.796614872,0.042382629,44.8,60975,937,0.14771167,0.24057971,0.032196777,0.406208651,0.893757303,0.125851745
51111,Lunenburg County,   VA,10049,0.632144602,0.060702557,45.3,44303,683,0.222061443,0.113089938,0.021511685,0.524493987,0.892582442,0.179148796
51113,Madison County,   VA,10458,0.854897494,0.033467202,45.6,57895,687,0.139338274,0.233796055,0.030987493,0.389957066,0.895698925,0.088101983
51115,Mathews County,   VA,7495,0.878470642,0.026551034,54.5,64237,922,0.094811389,0.278797514,0.021049962,0.519908699,0.880138169,0.11995104
51117,Mecklenburg County,   VA,24916,0.624609477,0.022595922,48.4,43207,695,0.180589789,0.201716549,0.019152007,0.507118618,0.898265275,0.186218531
51119,Middlesex County,   VA,8949,0.78295082,0.025589451,53.9,57438,844,0.129375224,0.215028073,0.028082492,0.489907854,0.909997097,0.107829181
51121,Montgomery County,   VA,82899,0.855512533,0.088396724,29,57977,992,0.067936531,0.454685155,0.023358474,0.43253898,0.938547715,0.099734991
51125,Nelson County,   VA,12077,0.845458836,0.034528442,51.4,64313,759,0.142548012,0.303669642,0.020274106,0.420322764,0.908961786,0.130059721
51127,New Kent County,   VA,17211,0.814027483,0.033118355,43.3,87904,1010,0.073125677,0.268679534,0.022463645,0.356532564,0.94985069,0.088192063
51131,Northampton County,   VA,9521,0.620193521,0.065959458,49,47227,733,0.174977022,0.226332721,0.020882383,0.477019142,0.891031159,0.154934105
51133,Northumberland County,   VA,10378,0.705906481,0.013971864,58.9,62632,858,0.08950051,0.288786952,0.022003035,0.524563733,0.906972929,0.153327944
51135,Nottoway County,   VA,12440,0.571178643,0.045659164,40.6,45535,770,0.203032779,0.147734496,0.01914212,0.529025705,0.870063879,0.177287582
51137,Orange County,   VA,28061,0.814884754,0.051708777,42,71548,987,0.113262841,0.25115837,0.03579457,0.376033201,0.905713561,0.097226616
51139,Page County,   VA,18961,0.953043551,0.020463056,45.4,51792,790,0.173510467,0.13710605,0.038630782,0.403192796,0.87824758,0.141580433
51141,Patrick County,   VA,14621,0.921455939,0.015662403,49.9,43073,573,0.197977412,0.152284639,0.026922564,0.477409036,0.895536125,0.128235763
51143,Pittsylvania County,   VA,49553,0.754244482,0.021249975,47.2,47690,725,0.173406443,0.145349223,0.032827247,0.42937257,0.91404675,0.167081754
51145,Powhatan County,   VA,23543,0.871525247,0.02438092,45.1,89090,980,0.10138941,0.292339467,0.013220562,0.439398916,0.939736993,0.046094431
51147,Prince Edward County,   VA,19209,0.642829077,0.060700713,31.5,47202,765,0.140337423,0.26756135,0.030934119,0.526997511,0.929095468,0.140693137
51149,Prince George County,   VA,29815,0.589153592,0.039644474,37,71912,1338,0.094113179,0.235586783,0.027336487,0.420681781,0.934313457,0.080610284
51153,Prince William County,   VA,335572,0.566139963,0.316236158,35.2,107132,1713,0.11523826,0.411074855,0.032478369,0.273377225,0.888966547,0.073511571
51155,Pulaski County,   VA,28097,0.920777017,0.021995231,47,53866,711,0.125611044,0.20046146,0.033271015,0.427780086,0.929743807,0.133733797
51157,Rappahannock County,   VA,6090,0.902819192,0.05270936,50.1,74284,1055,0.116021095,0.357519549,0.025502072,0.400382531,0.865726299,0.037539103
51159,Richmond County,   VA,7396,0.643516434,0.049080584,47.3,49517,797,0.193604149,0.17747047,0.009616669,0.551489248,0.931058208,0.148374941
51161,Roanoke County,   VA,74847,0.879986784,0.066362045,43.8,68948,956,0.076678215,0.355645376,0.019523057,0.387224567,0.946151509,0.068781225
51163,Rockbridge County,   VA,18574,0.933407178,0.026542479,49,54600,800,0.131855858,0.266709776,0.026650673,0.454626056,0.916383473,0.129161975
51165,Rockingham County,   VA,62456,0.92983658,0.064189189,41.5,61864,907,0.16031382,0.263488423,0.019475505,0.371270155,0.896620328,0.091799266
51167,Russell County,   VA,21960,0.977193176,0.011247723,45.7,39758,582,0.197440128,0.121893905,0.028214412,0.561329919,0.902694666,0.219730305
51169,Scott County,   VA,17878,0.979179984,0.013312451,47.3,39820,563,0.186023862,0.133187241,0.024201038,0.518929254,0.90480924,0.160174736
51171,Shenandoah County,   VA,34044,0.934457709,0.054752673,44.5,57252,900,0.12969603,0.205220144,0.025816529,0.388781596,0.918139014,0.123612335
51173,Smyth County,   VA,24785,0.956186824,0.016501916,45,40932,610,0.166585182,0.146317614,0.029419798,0.483358695,0.901643699,0.183578897
51175,Southampton County,   VA,14417,0.623657718,0.005895817,46.9,61348,829,0.152047226,0.184061152,0.022240194,0.460304623,0.932710509,0.133502861
51177,Spotsylvania County,   VA,99647,0.720664293,0.085391432,38.2,88628,1477,0.088372724,0.31737699,0.035191069,0.321258535,0.922453371,0.066615371
51179,Stafford County,   VA,108378,0.673087012,0.125339091,35.5,111108,1546,0.067716871,0.399127195,0.024654937,0.304186821,0.926163371,0.04548569
51181,Surry County,   VA,5392,0.529510961,0.013167656,49.8,57962,903,0.150242326,0.206179321,0.034670539,0.392267199,0.881694031,0.159602302
51183,Sussex County,   VA,9588,0.398611233,0.025448477,41,49487,807,0.196664681,0.127337701,0.032185552,0.541432513,0.900286155,0.146613546
51185,Tazewell County,   VA,33573,0.943994423,0.010335686,45.2,42099,656,0.182814756,0.149337009,0.030438312,0.529742579,0.90094246,0.18719611
51187,Warren County,   VA,30749,0.889749823,0.053692803,41.3,69116,1020,0.130622395,0.217143275,0.034245931,0.353341487,0.894844308,0.078503741
51191, WA County,   VA,44165,0.96118067,0.015306238,46.3,48495,716,0.142738943,0.228036305,0.028659273,0.450247063,0.906983303,0.132039881
51193,Westmoreland County,   VA,14406,0.679060335,0.047410801,48.6,53853,948,0.154802517,0.192328102,0.034520324,0.432899843,0.882363004,0.137481606
51195,Wise County,   VA,31024,0.921062204,0.013280041,41.4,38888,632,0.240880686,0.149832873,0.042045633,0.550338316,0.890107765,0.22764884
51197,Wythe County,   VA,23098,0.949070864,0.007143476,45.3,49364,676,0.138087367,0.190177096,0.032942654,0.408664713,0.912020086,0.151389413
51199,York County,   VA,51737,0.744373511,0.097879661,39.6,92069,1480,0.053382652,0.470594673,0.033937158,0.327201908,0.956978684,0.061409999
51510,Alexandria city,   VA,128981,0.621883982,0.308983494,36.8,100939,1747,0.069806321,0.630965218,0.023181278,0.217865952,0.890514127,0.101994087
51520,Bristol city,   VA,13308,0.904623936,0.009843703,42.2,37500,687,0.153095002,0.253889441,0.03281684,0.458047069,0.897598279,0.21479206
51530,Buena Vista city,   VA,5140,0.892041949,0.013229572,35.5,32455,795,0.188940092,0.159349988,0.012743773,0.441591041,0.890209571,0.26156482
51540,Charlottesville city,   VA,39728,0.705941057,0.127869513,31.6,59471,1142,0.088713928,0.549446567,0.02685624,0.355129344,0.915658005,0.131569623
51550,Chesapeake city,   VA,181804,0.610629131,0.07218213,36.9,78640,1279,0.078544727,0.331578098,0.028843194,0.341160734,0.927445544,0.095204212
51570,Colonial Heights city,   VA,13451,0.755278862,0.08906401,40.6,54550,1038,0.085248884,0.254837109,0.049533589,0.386795864,0.925478407,0.143789379
51580,Covington city,   VA,4451,0.821007503,0.042237699,42.4,40655,619,0.126757028,0.155873494,0.018006148,0.421168204,0.900509276,0.194520548
51590,Danville city,   VA,32099,0.455003652,0.040842394,40.9,37203,682,0.182394786,0.175876932,0.046485604,0.454270506,0.903483709,0.258411844
51595,Emporia city,   VA,3878,0.280227857,0.038679732,35.4,27063,694,0.205974395,0.13826458,0.142119498,0.391935087,0.860754645,0.352588147
51600,Fairfax city,   VA,18282,0.678041732,0.330817197,38.2,116979,1834,0.059856097,0.607989083,0.029034651,0.295485854,0.923371314,0.051893171
51610,Falls Church city,   VA,10604,0.79367214,0.229818936,38.7,127610,1867,0.011169102,0.775574113,0.028656933,0.251020223,0.973328592,0.027731559
51620,Franklin city,   VA,6096,0.368601939,0.018208661,39.4,40417,860,0.136931621,0.190732385,0.088402271,0.350364964,0.932777294,0.188169539
51630,Fredericksburg city,   VA,22617,0.623261827,0.107529734,30.4,65641,1258,0.098465103,0.408977701,0.033998618,0.280931398,0.890478869,0.161038038
51640,Galax city,   VA,5103,0.896424735,0.073486185,45,33575,574,0.243374001,0.147665124,0.040123457,0.452353395,0.837557787,0.259433962
51650,Hampton city,   VA,106529,0.41108256,0.056745112,36.2,56287,1118,0.085597481,0.269001713,0.036578786,0.35135753,0.918881021,0.147267599
51660,Harrisonburg city,   VA,44564,0.804122163,0.180796158,25.4,46679,883,0.161247315,0.362750907,0.029064007,0.401809895,0.875869937,0.171533252
51670,Hopewell city,   VA,16692,0.509218026,0.047208243,36.2,39030,886,0.186734007,0.148080808,0.040584042,0.407507473,0.906345911,0.291139241
51678,Lexington city,   VA,6592,0.837315288,0.047936893,22.3,42632,788,0.085579937,0.467084639,0.009956903,0.611978006,0.951403435,0.111622555
51680,Lynchburg city,   VA,65061,0.649728804,0.058468207,28.3,46409,857,0.113013089,0.355734129,0.033735588,0.414905866,0.908777882,0.171532621
51683,Manassas city,   VA,30115,0.661412542,0.344114229,34.2,81493,1528,0.172783396,0.29614059,0.036521961,0.2652228,0.847500122,0.100221776
51685,Manassas Park city,   VA,12638,0.622630402,0.467795537,34.7,88046,1732,0.172538066,0.278673754,0.033567824,0.250038232,0.829274046,0.092767775
51690,Martinsville city,   VA,9755,0.480469966,0.04818042,40.9,34371,656,0.171887459,0.210046702,0.032995687,0.451108214,0.888486604,0.261984733
51700,Newport News city,   VA,137970,0.479381988,0.089244039,33.5,53215,1057,0.090155698,0.262755168,0.037659234,0.328739311,0.887923269,0.166718006
51710,Norfolk city,   VA,196397,0.469703722,0.085551205,30.7,51590,1059,0.120329778,0.288294183,0.043180462,0.302606446,0.881021576,0.198843267
51720,Norton city,   VA,3029,0.897984887,0.041928029,37.5,29000,618,0.159810703,0.227520932,0.061992859,0.416423239,0.889854332,0.308884298
51730,Petersburg city,   VA,24660,0.174510554,0.04379562,38.1,38679,947,0.171742731,0.197966507,0.068499093,0.394155691,0.876404494,0.247591812
51735,Poquoson city,   VA,9422,0.938626964,0.054022501,42.4,97118,1222,0.050945626,0.422222222,0.011780238,0.376459835,0.969699542,0.082160299
51740,Portsmouth city,   VA,72820,0.397814863,0.036665751,35.3,52175,1048,0.117481528,0.218912121,0.046470063,0.354487616,0.899683092,0.175688419
51750,Radford city,   VA,15821,0.847945283,0.028759244,23.4,36297,728,0.088414634,0.379878049,0.024405468,0.457399663,0.91880536,0.22212802
51760,Richmond city,   VA,186666,0.45473961,0.077844921,34,47250,1025,0.14602322,0.396366838,0.042890244,0.340873147,0.880010002,0.215602411
51770,Roanoke city,   VA,77528,0.623900271,0.075417914,38.5,44230,814,0.138091222,0.2342305,0.040098767,0.359326774,0.891712144,0.213736386
51775,Salem city,   VA,20473,0.873523719,0.040394666,41.2,57165,913,0.108487257,0.279109189,0.02659119,0.387165826,0.936135349,0.094928479
51790,Staunton city,   VA,19802,0.833988212,0.03989496,42.8,52611,861,0.102584448,0.33382453,0.02312253,0.378507905,0.902308015,0.104504803
51800,Suffolk city,   VA,68190,0.51454608,0.042234932,38,74884,1201,0.101275996,0.294774651,0.040042448,0.33170145,0.936710735,0.11309235
51810,  VA Beach city,   VA,349884,0.662697329,0.115029553,36.2,76610,1367,0.064586936,0.36012623,0.029378134,0.292488379,0.923943437,0.080233544
51820,Waynesboro city,   VA,16982,0.814137308,0.045342127,39.2,45011,821,0.138925124,0.271262718,0.029577303,0.372157133,0.864071038,0.193325434
51830,Williamsburg city,   VA,13371,0.734306961,0.076808017,24.9,57463,1193,0.052695255,0.567549402,0.028922579,0.493302914,0.940800218,0.095173042
51840,Winchester city,   VA,21499,0.820088182,0.156193311,38.1,58818,1054,0.158987915,0.350830816,0.02064354,0.345958803,0.861939355,0.151902942
53001,Adams County,  WA,12699,0.651270797,0.362075754,27.9,48294,822,0.330532997,0.143003827,0.041150112,0.382374907,0.835027607,0.243491577
53003,Asotin County,  WA,17845,0.924624236,0.035976464,45,53715,797,0.086468484,0.213642531,0.037554348,0.43423913,0.940079294,0.11688542
53005,Benton County,  WA,144640,0.821393493,0.137610619,35.8,69023,974,0.098311972,0.309143482,0.030286501,0.378391682,0.927360232,0.126756286
53007,Chelan County,  WA,58135,0.803736111,0.160849746,40.1,58795,909,0.173675997,0.257576049,0.024287328,0.382068576,0.905089682,0.128430062
53009,Clallam County,  WA,62411,0.877334465,0.06240887,50.8,52192,952,0.075145712,0.274250624,0.037347776,0.50820211,0.924214243,0.123529122
53011,Clark County,  WA,358350,0.845845342,0.130992047,38.4,75253,1261,0.073347815,0.306143051,0.030914011,0.357402944,0.942150306,0.089235186
53013,Columbia County,  WA,3212,0.893787575,0.080012453,50.2,53423,763,0.088428665,0.255752794,0.030018193,0.443298969,0.951825558,0.105263158
53015,Cowlitz County,  WA,82322,0.889574631,0.049561478,41.3,54506,854,0.107397282,0.169977241,0.037195574,0.437162647,0.947793214,0.140735348
53017,Douglas County,  WA,31032,0.693358399,0.198150296,37.1,62951,909,0.179030914,0.205269452,0.025234139,0.371542363,0.905201843,0.122241087
53019,Ferry County,  WA,6318,0.763921879,0.017727129,50.3,41939,672,0.130223686,0.187619213,0.033687125,0.566528226,0.927839169,0.218798151
53021,Franklin County,  WA,61842,0.704691932,0.317292455,30.3,63584,913,0.250287329,0.17656147,0.042370147,0.340098014,0.857095151,0.17193154
53023,Garfield County,  WA,1695,0.913452915,0.031858407,46.1,55900,598,0.055658627,0.244897959,0.037325905,0.467409471,0.942481884,0.094801223
53025,Grant County,  WA,67239,0.688582438,0.246821041,32.9,55556,785,0.233138563,0.17725839,0.038292951,0.379845515,0.873332421,0.178924011
53027,Grays Harbor County,  WA,57843,0.87665398,0.058866241,44,51240,775,0.103164365,0.164611474,0.036276224,0.485291151,0.927111073,0.145964447
53029,Island County,  WA,67720,0.845606159,0.091612522,44.2,68604,1218,0.046797826,0.335563374,0.027820133,0.421531114,0.951464031,0.080957618
53031,Jefferson County,  WA,27379,0.908582388,0.063552358,58.3,55127,932,0.049242278,0.443257625,0.025136455,0.554474289,0.945548776,0.123075194
53033,King County,  WA,1747408,0.639636858,0.27044285,37,94974,1606,0.068876158,0.524932231,0.029511517,0.297285745,0.947194623,0.075841779
53035,Kitsap County,  WA,211232,0.808685808,0.079197281,39.1,75411,1249,0.052289845,0.331659597,0.025787504,0.376961567,0.952876416,0.085745385
53037,Kittitas County,  WA,37996,0.884829074,0.060690599,33.8,56004,1004,0.085787039,0.323064233,0.03435144,0.387463654,0.938371353,0.098801491
53039,Klickitat County,  WA,17493,0.928732563,0.095695421,46.9,55773,847,0.119962802,0.314631122,0.032431832,0.492141945,0.931039255,0.164361702
53041,Lewis County,  WA,61287,0.89898266,0.060877511,43.1,53484,876,0.124714062,0.17721861,0.037945549,0.466019264,0.926740922,0.138244248
53043,Lincoln County,  WA,8311,0.934461888,0.021056431,48.4,54631,788,0.072848548,0.250850118,0.018428373,0.494089013,0.96194301,0.13744521
53045,Mason County,  WA,51385,0.83488496,0.060873796,45.6,57634,988,0.113699011,0.176328554,0.035130178,0.488475865,0.931222428,0.138360407
53047,Okanogan County,  WA,32227,0.724630754,0.128991219,42.6,47240,711,0.160869565,0.20006847,0.03129599,0.446823847,0.886214654,0.202390975
53049,Pacific County,  WA,18158,0.871772409,0.076935786,53.6,46733,754,0.117388724,0.189198813,0.026770386,0.571888412,0.940274151,0.143356643
53051,Pend Oreille County,  WA,10813,0.89863198,0.038657172,51,50591,757,0.0886,0.2078,0.033506076,0.542709078,0.94165536,0.122965642
53053,Pierce County,  WA,670899,0.729307319,0.121990046,36.1,72113,1250,0.084507879,0.271548228,0.032984034,0.351159095,0.939651045,0.100486598
53055,San Juan County,  WA,14566,0.923099833,0.083207469,56.6,63622,1000,0.041429613,0.498103574,0.012995758,0.463739816,0.936181655,0.102370046
53057,Skagit County,  WA,97993,0.821028246,0.123559846,41.5,67028,1102,0.098179056,0.262449544,0.032411341,0.402706707,0.927489719,0.103180169
53059,Skamania County,  WA,9512,0.928358717,0.043418839,46.6,65181,850,0.083702442,0.244520159,0.024933579,0.426527693,0.960385896,0.110064744
53061,Snohomish County,  WA,617135,0.75351649,0.194754794,38,86691,1438,0.077031896,0.327893049,0.027304268,0.324365171,0.939333221,0.072244432
53063,Spokane County,  WA,393177,0.877916143,0.065410744,37.6,56904,913,0.061690504,0.307684505,0.034295268,0.384810757,0.947323559,0.125158702
53065,Stevens County,  WA,35062,0.891008846,0.037818721,46.9,51775,673,0.093855482,0.186992124,0.026017474,0.51061712,0.929676417,0.138598107
53067,Thurston County,  WA,219356,0.814955436,0.098000511,39,72003,1218,0.062607571,0.357171228,0.038735377,0.374980149,0.951572079,0.101280048
53069,Wahkiakum County,  WA,3567,0.908388004,0.049341183,55.1,53227,760,0.078883495,0.193871359,0.029371397,0.610211364,0.942248521,0.13897281
53071,Walla Walla County,  WA,47598,0.837140727,0.122358082,37.5,57858,926,0.117247282,0.298102094,0.026901158,0.428355496,0.927534206,0.112685652
53073,Whatcom County,  WA,177569,0.833281255,0.119649263,37.3,62984,1060,0.071762583,0.34261728,0.035360981,0.376228345,0.937541877,0.095156772
53075,Whitman County,  WA,41781,0.824135199,0.118977526,24.7,42745,814,0.045480667,0.497906576,0.047785739,0.410219664,0.96014056,0.164471424
53077,Yakima County,  WA,175354,0.772580367,0.248223593,33,51637,825,0.263304212,0.166669968,0.039610294,0.379783168,0.868546673,0.216169916
54001,Barbour County,WV,13301,0.958275717,0.008871513,41.7,38459,549,0.146865566,0.15610016,0.040222727,0.473954136,0.950807725,0.230845036
54003,Berkeley County,WV,88199,0.867925674,0.047086702,38.8,62515,995,0.109520572,0.212381024,0.038752891,0.346440983,0.938066347,0.130469398
54005,Boone County,WV,17553,0.979747854,0.003304278,43.5,40739,646,0.202577578,0.096909409,0.042636514,0.597297297,0.9432707,0.269237026
54007,Braxton County,WV,11393,0.969485553,0.001316598,45.9,41466,593,0.195502392,0.149473684,0.074993601,0.47956659,0.945641174,0.261221486
54009,Brooke County,WV,18529,0.962643038,0.015651141,46.6,51496,607,0.094249201,0.189850086,0.020945447,0.445288593,0.951937357,0.118846583
54011,Cabell County,WV,75652,0.906316582,0.019616137,38.8,40028,748,0.11966409,0.260441636,0.028310785,0.477781654,0.923290711,0.18831804
54013,Calhoun County,WV,5858,0.990130226,0.010071697,48.1,38382,611,0.194771723,0.122238586,0.057711609,0.588491134,0.942794279,0.230690537
54015,Clay County,WV,6747,0.994143989,0,44.1,35024,495,0.227489712,0.09218107,0.031600115,0.600833094,0.96490823,0.243006993
54017,Doddridge County,WV,7218,0.955373832,0.009420892,45.3,45545,455,0.179559748,0.17091195,0.016870748,0.565170068,0.928212399,0.142110763
